id,attack_cat,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
239,Normal,1.129944,tcp,-,FIN,10,8,534,354,15.044994,254,252,3405.478516,2194.799072,2,1,122.617,150.692859,6633.795682,259.958828,255,1369330500,1187426251,255,0.248763,0.075085,0.173678,53,44,0,0,4,1,1,1,1,2,0,0,0,1,2,0
240,Normal,1.964566,tcp,-,FIN,10,8,2516,354,8.653311,254,252,9223.411133,1262.365356,2,1,218.174222,270.640719,13125.09697,469.482,255,1591881928,2482385855,255,0.159326,0.07008,0.089246,252,44,0,0,8,1,1,1,1,1,0,0,0,1,1,0
241,Normal,2.349783,tcp,http,FIN,12,10,888,1370,8.936996,62,252,2771.319824,4197.834473,2,2,213.616639,241.403,12385.515,352.723313,255,1786836554,2627151766,255,0.335828,0.176119,0.159709,74,137,1,239,2,1,1,1,1,1,0,0,1,1,1,0
242,Normal,7e-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,2,0,0,0,1,2,0
277,Fuzzers,0.523646,tcp,-,FIN,10,6,674,268,28.645306,254,252,9273.44043,3422.15918,2,1,56.548667,91.055602,3256.640996,156.682875,255,2589843549,889491255,255,0.087022,0.06836,0.018662,67,45,0,0,7,1,1,1,1,7,0,0,0,1,7,0
282,Fuzzers,0.566928,tcp,-,FIN,10,6,490,268,26.458385,254,252,6223.012207,3160.89502,2,1,61.171222,91.168203,3197.205408,141.913062,255,2164953844,3754353766,255,0.187663,0.111084,0.076579,49,45,0,0,7,1,1,1,1,6,0,0,0,1,6,0
290,Fuzzers,0.694908,tcp,-,FIN,10,8,546,354,24.463669,254,252,5664.059082,3568.817627,2,1,74.593667,91.030711,5456.467953,129.041281,255,149432727,1119728438,255,0.109665,0.057685,0.05198,55,44,0,0,9,1,1,1,1,6,0,0,0,2,6,0
291,Fuzzers,0.534477,tcp,-,FIN,10,8,546,354,31.806795,254,252,7364.208496,4640.049805,2,1,57.001667,69.694859,3730.599306,113.067641,255,2006752785,3408677428,255,0.106518,0.046605,0.059913,55,44,0,0,7,1,1,1,1,7,0,0,0,1,7,0
307,Fuzzers,0.379788,tcp,-,FIN,10,6,1294,268,39.495717,254,252,24540.00586,4718.421875,2,1,40.469444,65.511801,2035.385625,95.774516,255,446281895,1861106145,255,0.100401,0.052219,0.048182,129,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0
309,Fuzzers,0.596682,tcp,-,FIN,12,6,3678,268,28.490887,254,252,45210.01172,3003.274658,3,1,51.066272,94.171398,2996.441585,146.834391,255,1230144701,2135677117,255,0.233481,0.125815,0.107666,307,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0
313,Fuzzers,1.189909,tcp,-,FIN,10,8,718,354,14.286807,254,252,4349.912598,2084.193115,2,1,124.082889,156.742578,7045.530993,252.233594,255,1875092270,2979850829,255,0.194236,0.092702,0.101534,72,44,0,0,3,1,1,1,1,3,0,0,0,1,5,0
314,Fuzzers,0.810054,tcp,-,FIN,10,8,1716,354,20.986255,254,252,15258.24219,3061.52417,2,1,87.289222,98.376141,5420.143092,150.344531,255,3031716204,2219296948,255,0.235306,0.121418,0.113888,172,44,0,0,6,1,1,1,1,5,0,0,0,1,5,0
315,Fuzzers,0.860513,tcp,-,FIN,12,6,3678,268,19.755658,254,252,31348.74219,2082.47876,3,1,76.312729,151.394797,4647.415399,246.086297,255,3552807124,195896751,255,0.161295,0.103532,0.057763,307,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0
317,Fuzzers,0.721047,tcp,-,FIN,10,6,2484,268,20.803083,254,252,24808.36914,2485.274902,2,1,80.116333,93.374398,3876.50671,149.212516,255,3941728817,809922470,255,0.242878,0.181181,0.061697,248,45,0,0,6,1,1,1,1,5,0,0,0,1,5,0
318,Fuzzers,0.801919,tcp,-,FIN,14,8,6830,354,26.187184,254,252,63278.21094,3092.581787,4,1,61.686078,96.998,3905.252043,199.857828,255,36109589,1085354634,255,0.205898,0.122277,0.083621,488,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0
320,Fuzzers,0.456038,tcp,-,FIN,10,6,550,268,32.891996,254,252,8683.487305,3929.49707,2,1,56.897251,66.885797,2774.308748,102.10993,255,4266331438,1499648008,255,0.162386,0.1216,0.040786,55,45,0,0,6,1,1,1,1,6,0,0,0,1,7,0
321,Fuzzers,0.69726,tcp,-,FIN,10,6,1294,268,21.512778,254,252,13366.60645,2570.059814,2,1,71.402444,123.216797,3967.154229,185.008125,255,828937626,197746881,255,0.162913,0.081167,0.081746,129,45,0,0,5,1,1,1,1,5,0,0,0,2,5,0
384,Fuzzers,1e-05,udp,-,INT,2,0,1850,0,100000.0025,254,0,740000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,925,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0
385,Fuzzers,8e-06,udp,-,INT,2,0,754,0,125000.0003,254,0,377000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,377,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0
386,Fuzzers,9e-06,udp,-,INT,2,0,1406,0,111111.1072,254,0,624888896.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,703,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0
388,Fuzzers,6e-06,udp,-,INT,2,0,756,0,166666.6608,254,0,503999968.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,378,0,0,0,39,2,15,15,1,39,0,0,0,15,39,0
389,Fuzzers,1e-05,udp,-,INT,2,0,1768,0,100000.0025,254,0,707200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,884,0,0,0,39,2,15,15,1,39,0,0,0,15,39,0
410,Fuzzers,0.793553,tcp,-,FIN,16,10,906,556,31.503882,254,252,8569.055664,5050.702148,5,3,50.035199,80.547664,2480.293375,94.568094,255,165382503,3332570827,255,0.102206,0.068615,0.033591,57,56,0,0,5,1,1,1,1,5,0,0,0,2,5,0
414,Fuzzers,1.335126,tcp,-,FIN,16,14,904,728,21.720796,254,252,5081.167969,4050.553955,5,3,88.999398,97.095695,4674.244929,168.342156,255,728410861,2602928209,255,0.137927,0.072879,0.065048,57,52,0,0,4,1,1,1,1,4,0,0,0,2,4,0
598,Fuzzers,0.379524,tcp,-,FIN,10,6,1612,268,39.523193,254,252,30585.68164,4721.704102,2,1,38.186778,61.521801,1947.501062,87.997516,255,60151491,1303561040,255,0.124694,0.071906,0.052788,161,45,0,0,8,1,2,2,1,8,0,0,0,2,8,0
601,Fuzzers,0.282292,tcp,-,FIN,10,6,1612,268,53.136467,254,252,41120.53906,6348.036621,2,1,29.097222,41.542602,1705.18451,56.357578,255,722458409,1847378108,255,0.12707,0.074575,0.052495,161,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0
611,Fuzzers,0.591922,tcp,-,FIN,10,8,1612,354,28.720001,254,252,19610.69336,4189.741211,2,1,60.262111,74.713289,4004.848255,117.112961,255,1043137933,2817204663,255,0.105114,0.06892,0.036194,161,44,0,0,6,1,1,1,1,5,0,0,0,1,5,0
653,Fuzzers,0.365988,tcp,-,FIN,30,14,25914,764,117.490195,254,252,547580.8125,15519.63477,12,4,12.620276,24.521076,913.819177,36.784656,255,3402368544,3458966010,255,0.058763,0.029016,0.029747,864,55,0,0,6,1,2,2,1,6,0,0,0,3,6,0
657,Fuzzers,0.765067,tcp,-,FIN,32,14,25556,728,58.818379,254,252,258884.5156,7068.662109,13,3,23.828355,54.068848,2163.950392,84.989656,255,364504395,321718819,255,0.101953,0.062164,0.039789,799,52,0,0,5,1,1,1,1,5,0,0,0,1,5,0
662,Fuzzers,0.668237,tcp,-,FIN,32,12,27608,642,64.34843,254,252,320197.7813,7051.390625,13,3,20.961839,57.893727,1508.493101,78.279398,255,4002891852,2208000903,255,0.114627,0.031397,0.08323,863,54,0,0,7,1,1,1,1,7,0,0,0,1,7,0
776,Fuzzers,0.313243,tcp,-,FIN,10,6,502,268,47.886146,254,252,11543.75391,5720.79834,2,1,33.244667,49.133398,1699.625339,73.267875,255,3688815641,1470530989,255,0.105298,0.067568,0.03773,50,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0
778,Fuzzers,0.454986,tcp,-,FIN,10,6,578,268,32.968047,254,252,9160.72168,3938.582764,2,1,47.295444,83.665797,2607.63243,136.203875,255,172968558,2068472436,255,0.077155,0.036652,0.040503,58,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0
781,Fuzzers,0.648226,tcp,-,FIN,10,6,488,268,23.140077,254,252,5430.20459,2764.467773,2,1,72.025111,90.143602,3987.341517,148.003578,255,143611270,1941705213,255,0.309374,0.196699,0.112675,49,45,0,0,5,1,1,1,1,4,0,0,0,1,4,0
793,Fuzzers,0.678804,tcp,-,FIN,10,8,546,354,25.044049,254,252,5798.434082,3653.484863,2,1,73.359,84.67657,4592.644134,135.414719,255,416092099,2003928637,255,0.154718,0.08606,0.068658,55,44,0,0,9,1,1,1,1,6,0,0,0,2,6,0
795,Fuzzers,0.500246,tcp,-,FIN,10,6,546,268,29.985248,254,252,7868.128906,3582.237549,2,1,52.087111,63.491801,2964.717494,96.633555,255,2721662059,3020139847,255,0.239857,0.182778,0.057079,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0
797,Fuzzers,0.302907,tcp,-,FIN,10,6,546,268,49.520151,254,252,12994.08789,5916.007324,2,1,32.346778,47.633398,1712.354487,67.856414,255,216066057,557234488,255,0.120329,0.064734,0.055595,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0
802,Fuzzers,0.467829,tcp,-,FIN,10,6,546,268,32.062998,254,252,8413.331055,3830.459473,2,1,50.486778,77.572398,2669.991113,129.34543,255,718134950,1980796855,255,0.18625,0.079965,0.106285,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0
803,Fuzzers,0.614827,tcp,-,FIN,10,8,546,354,27.650055,254,252,6401.80127,4033.655029,2,1,63.578667,78.21643,3889.691266,121.601977,255,188208382,3542175895,255,0.127863,0.067303,0.06056,55,44,0,0,7,1,2,2,1,7,0,0,0,2,7,0
804,Fuzzers,0.444697,tcp,-,FIN,10,6,546,268,33.730833,254,252,8850.970703,4029.710205,2,1,45.354778,74.366398,2394.796778,116.335844,255,1965764569,1370647605,255,0.140302,0.07286,0.067442,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0
805,Fuzzers,0.591822,tcp,-,FIN,10,8,546,354,28.724852,254,252,6650.647949,4190.44873,2,1,60.965556,74.32157,3883.25371,111.284289,255,1495858205,2994464184,255,0.122726,0.071563,0.051163,55,44,0,0,7,1,2,2,1,7,0,0,0,3,7,0
830,Fuzzers,0.664591,tcp,-,FIN,10,6,718,268,22.570272,254,252,7788.248535,2696.395264,2,1,68.299444,116.689203,3742.550807,176.603219,255,3748616110,2682093330,255,0.152146,0.081136,0.07101,72,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0
843,Fuzzers,0.862454,tcp,-,FIN,10,6,622,268,17.392232,254,252,5194.47998,2077.791992,2,1,92.822667,142.650594,4847.024697,236.823625,255,3373552375,1585484148,255,0.221012,0.149195,0.071817,62,45,0,0,4,1,2,2,2,4,0,0,0,2,4,0
845,Fuzzers,0.862454,tcp,-,FIN,10,6,622,268,17.392232,254,252,5194.47998,2077.791992,2,1,92.822667,142.650594,4847.024697,236.823625,255,3373552375,1585484148,255,0.221012,0.149195,0.071817,62,45,0,0,4,1,2,2,2,4,0,0,0,2,4,0
847,Fuzzers,0.480618,tcp,-,FIN,10,6,2062,268,31.209817,254,252,30893.55859,3728.532959,2,1,53.276667,78.026602,2638.884118,120.302703,255,2049892311,3544047251,255,0.141628,0.090476,0.051152,206,45,0,0,6,1,2,2,1,6,0,0,0,2,7,0
849,Fuzzers,0.561693,tcp,-,FIN,14,6,6830,268,33.826306,254,252,90341.16406,3190.354736,4,1,43.207153,97.339,2561.195544,160.061516,255,695991683,2897607389,255,0.134237,0.074238,0.059999,488,45,0,0,6,1,2,1,1,6,0,0,0,1,7,0
853,Fuzzers,0.469708,tcp,-,FIN,10,6,910,268,31.934734,254,252,13949.0918,3815.13623,2,1,49.486,73.284398,2545.361273,104.033086,255,1009315072,3283516264,255,0.179538,0.103277,0.076261,91,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0
989,Exploits,0.478845,tcp,http,FIN,10,10,1464,1058,39.67881,62,252,22019.65234,15921.64453,2,2,53.205,47.819332,3512.979069,95.434617,255,3824293848,2151558420,255,0.093774,0.047851,0.045923,146,106,1,13,3,1,1,1,1,3,0,0,1,1,3,0
1006,Fuzzers,0.981502,tcp,-,FIN,16,10,912,556,25.471166,254,252,6968.911133,4083.537354,5,3,65.388867,94.183,3175.743846,126.404406,255,2719456025,2102131677,255,0.224833,0.133852,0.090981,57,56,0,0,4,1,1,1,1,4,0,0,0,1,4,0
1015,Fuzzers,0.956414,tcp,-,FIN,14,14,794,764,28.230453,254,252,6173.059082,5938.851074,4,4,73.570308,65.267691,4157.081209,90.280039,255,1082664343,3273491217,255,0.134761,0.107144,0.027617,57,55,0,0,4,1,1,1,1,4,0,0,0,1,4,0
1064,Fuzzers,1.1e-05,udp,-,INT,2,0,1882,0,90909.0902,254,0,684363648.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,941,0,0,0,63,2,9,9,2,63,0,0,0,9,62,0
1077,Fuzzers,0.911175,tcp,-,FIN,20,8,17266,354,29.632068,254,252,144016.2344,2721.760254,7,1,45.93316,108.06643,3338.618971,186.814672,255,151484886,424004942,255,0.282385,0.154705,0.12768,863,44,0,0,4,1,1,1,1,4,0,0,0,1,5,0
1083,Fuzzers,1.062357,tcp,-,FIN,10,8,490,354,16.002154,254,252,3320.917725,2334.431885,2,1,113.963889,129.093289,5915.918966,222.447281,255,2436877322,932024082,255,0.233102,0.158699,0.074403,49,44,0,0,4,1,2,1,1,4,0,0,0,1,5,0
1092,Fuzzers,0.602899,tcp,-,FIN,10,8,546,354,28.197094,254,252,6528.456543,4113.458496,2,1,66.988778,70.182,3993.156137,127.463172,255,3597233056,791132512,255,0.131593,0.088573,0.04302,55,44,0,0,7,1,2,2,1,7,0,0,0,2,7,0
1131,Fuzzers,0.661527,tcp,-,FIN,10,6,1908,268,22.674812,254,252,20776.17383,2708.884277,2,1,68.628556,117.916398,3788.226786,184.550984,255,364233547,1963784110,255,0.161389,0.071936,0.089453,191,45,0,0,6,1,1,1,1,7,0,0,0,1,6,0
1133,Fuzzers,0.750209,tcp,-,FIN,10,8,2228,354,22.660353,254,252,21391.37305,3305.745605,2,1,77.027778,95.193711,5231.293181,135.815172,255,3380707846,1568224901,255,0.148862,0.083848,0.065014,223,44,0,0,6,1,1,1,1,5,0,0,0,2,5,0
1155,Fuzzers,0.204349,tcp,http,FIN,20,8,17286,354,132.126903,254,252,642900.125,12136.10059,7,1,9.968105,25.692857,743.321851,43.411242,255,1433068455,1921648931,255,0.05444,0.024491,0.029949,864,44,1,0,10,1,3,2,1,10,0,0,1,3,9,0
1163,Fuzzers,0.475992,tcp,-,FIN,10,6,1506,268,31.513135,254,252,22790.29883,3764.769287,2,1,46.417,81.555203,2370.892318,116.367875,255,130417060,1216245624,255,0.131802,0.068213,0.063589,151,45,0,0,7,1,1,1,1,6,0,0,0,1,6,0
1209,Fuzzers,1.618646,tcp,-,FIN,10,8,910,354,10.502605,254,252,4047.827637,1532.144775,2,1,176.890556,217.859,11679.65535,322.434406,255,598684589,3074970661,255,0.190722,0.093632,0.09709,91,44,0,0,3,1,1,1,1,3,0,0,0,1,5,0
1215,Fuzzers,0.976282,tcp,-,FIN,10,6,1294,268,15.364413,254,252,9546.421875,1835.535278,2,1,108.467,177.742797,5655.315886,307.369531,255,2405210479,3614967705,255,0.205843,0.087559,0.118284,129,45,0,0,3,1,2,1,1,3,0,0,0,1,5,0
1225,Fuzzers,3.016394,tcp,-,FIN,36,14,34706,982,16.244563,254,252,89489.64063,2418.782227,15,2,84.577659,216.451531,8462.082518,319.836656,255,1057902386,828201708,255,0.362234,0.202516,0.159718,964,70,0,0,2,1,1,1,1,2,0,0,0,2,2,0
1226,Fuzzers,0.680299,tcp,-,FIN,14,6,6830,268,27.928897,254,252,74590.73438,2634.135986,4,1,50.675999,121.584203,3111.776475,194.859563,255,124750372,1458540480,255,0.142438,0.072375,0.070063,488,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0
1239,Fuzzers,0.539498,tcp,-,FIN,10,6,1294,268,27.803626,254,252,17275.32031,3321.606445,2,1,54.674222,91.467797,2744.010223,131.386969,255,2357988318,3552049892,255,0.16105,0.082153,0.078897,129,45,0,0,6,1,1,1,1,6,0,0,0,1,7,0
1242,Fuzzers,0.748399,tcp,-,FIN,10,6,2062,268,20.042784,254,252,19839.68359,2394.44458,2,1,79.012333,134.964,4314.141952,214.321656,255,2946558847,1473433524,255,0.156876,0.073574,0.083302,206,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0
1282,Fuzzers,5e-06,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,28,2,14,14,1,28,0,0,0,14,28,0
1285,Fuzzers,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,28,2,14,14,1,28,0,0,0,14,28,0
1374,Fuzzers,1e-05,udp,-,INT,2,0,1712,0,100000.0025,254,0,684800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,856,0,0,0,39,2,6,6,1,39,0,0,0,7,39,0
1377,Fuzzers,1e-05,udp,-,INT,2,0,818,0,100000.0025,254,0,327200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,409,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0
1380,Fuzzers,4e-06,udp,-,INT,2,0,1626,0,250000.0006,254,0,1626000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,813,0,0,0,39,2,15,15,1,39,0,0,0,15,39,0
1390,Fuzzers,1.1e-05,udp,-,INT,2,0,754,0,90909.0902,254,0,274181824.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,377,0,0,0,43,2,10,10,2,40,0,0,0,10,39,0
1443,Fuzzers,1.062568,tcp,-,FIN,14,14,782,764,25.41014,254,252,5473.532227,5345.540527,4,4,81.735998,74.104617,4769.238352,102.163805,255,2331678163,2182201648,255,0.11,0.050156,0.059844,56,55,0,0,5,1,1,1,1,5,0,0,0,2,5,0
1449,Fuzzers,0.898216,tcp,-,FIN,14,12,794,678,27.832949,254,252,6573.029297,5539.870117,4,4,69.093536,75.835367,3900.710956,101.809133,255,980203552,2213790954,255,0.109305,0.063387,0.045918,57,57,0,0,4,1,1,1,1,4,0,0,0,1,4,0
1483,Fuzzers,1e-05,udp,-,INT,2,0,1666,0,100000.0025,254,0,666400000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,833,0,0,0,37,2,4,4,1,37,0,0,0,5,37,0
1486,Fuzzers,1.1e-05,udp,-,INT,2,0,2072,0,90909.0902,254,0,753454528.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1036,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0
1489,Fuzzers,1e-05,udp,-,INT,2,0,1670,0,100000.0025,254,0,668000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,835,0,0,0,39,2,15,15,1,39,0,0,0,15,39,0
1605,Fuzzers,0.40733,tcp,-,FIN,10,6,546,268,36.825178,254,252,9662.926758,4399.381348,2,1,41.735111,66.347602,2146.197361,99.212781,255,1143914588,2598550012,255,0.126932,0.075584,0.051348,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0
1609,Fuzzers,0.308004,tcp,-,FIN,10,6,546,268,48.700668,254,252,12779.05469,5818.106445,2,1,32.455889,47.731801,1725.702569,68.512461,255,3810185163,1456541258,255,0.10686,0.069342,0.037518,55,45,0,0,7,1,2,2,1,7,0,0,0,3,7,0
1613,Fuzzers,0.308797,tcp,-,FIN,10,6,484,268,48.575601,254,252,11295.44629,5803.165039,2,1,34.209778,49.963,1928.390797,81.216508,255,2651101561,1455290684,255,0.112335,0.058975,0.05336,48,45,0,0,7,1,2,2,1,7,0,0,0,3,7,0
1643,Fuzzers,0.548247,tcp,-,FIN,10,8,566,354,31.007923,254,252,7441.901367,4523.508789,2,1,59.036667,70.63757,3835.337772,113.474031,255,2501084015,2074040642,255,0.097786,0.053781,0.044005,57,44,0,0,12,1,3,3,2,11,0,0,0,3,11,0
1660,Fuzzers,0.501477,tcp,-,FIN,14,6,6830,268,37.888078,254,252,101189.0859,3573.444092,4,1,33.501307,85.126797,2077.857925,118.541703,255,3664970928,721704767,255,0.153557,0.075833,0.077724,488,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0
1664,Fuzzers,0.847379,tcp,-,FIN,10,8,1332,354,20.061861,254,252,11319.60938,2926.671387,2,1,80.302,109.739711,5460.278617,157.193359,255,2019042547,324936510,255,0.152746,0.079195,0.073551,133,44,0,0,5,1,1,1,1,5,0,0,0,1,6,0
1686,Fuzzers,0.896838,tcp,-,FIN,10,8,1972,354,18.955486,254,252,15833.40527,2765.270752,2,1,90.666667,108.428859,5598.151017,153.933141,255,917930112,3488840835,255,0.218701,0.137827,0.080874,197,44,0,0,6,1,1,1,1,7,0,0,0,1,6,0
1688,Fuzzers,1.1e-05,udp,-,INT,2,0,754,0,90909.0902,254,0,274181824.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,377,0,0,0,43,2,10,10,2,40,0,0,0,10,39,0
1689,Fuzzers,0.628322,tcp,-,FIN,10,6,2612,268,23.873109,254,252,29933.69531,2852.040771,2,1,62.767667,105.570203,3338.945377,154.949219,255,1928601956,2455839812,255,0.214252,0.10047,0.113782,261,45,0,0,4,1,2,2,2,4,0,0,0,2,4,0
1711,Fuzzers,0.47146,tcp,-,FIN,10,6,622,268,31.81606,254,252,9502.396484,3800.958496,2,1,50.489222,73.926,2581.196373,104.704688,255,3309549060,3250389483,255,0.156627,0.101824,0.054803,62,45,0,0,6,1,1,1,1,6,0,0,0,2,7,0
1715,Fuzzers,0.711522,tcp,-,FIN,10,6,718,268,21.081569,254,252,7274.546875,2518.544922,2,1,79.058,103.583797,3978.008444,188.103,255,3395673697,2970466395,255,0.225809,0.161957,0.063852,72,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0
1850,Fuzzers,0.491026,tcp,-,FIN,10,6,546,268,30.54828,254,252,8015.868652,3649.501221,2,1,52.729556,86.754,3310.884248,145.269281,255,2400443442,2329509626,255,0.115285,0.057248,0.058037,55,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0
1854,Fuzzers,0.444925,tcp,-,FIN,10,6,488,268,33.713546,254,252,7911.445801,4027.64502,2,1,44.454778,72.196602,2363.368813,101.28168,255,3498850571,2542760873,255,0.167167,0.083934,0.083233,49,45,0,0,5,1,1,1,1,4,0,0,0,1,4,0
1863,Fuzzers,0.89229,tcp,-,FIN,10,8,546,354,19.052102,254,252,4411.12207,2779.365479,2,1,99.143333,87.68443,5251.984997,157.541812,255,3209788592,2707122310,255,0.266191,0.205079,0.061112,55,44,0,0,4,1,1,1,1,4,0,0,0,1,5,0
1877,Fuzzers,1.181487,tcp,-,FIN,10,8,546,354,14.388648,254,252,3331.395264,2099.049805,2,1,127.753889,149.429719,7356.034547,240.670063,255,1351683851,725143571,255,0.207049,0.135476,0.071573,55,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0
1892,Fuzzers,0.453956,tcp,-,FIN,10,6,546,268,33.042849,254,252,8670.443359,3947.519043,2,1,47.616778,76.952203,2471.208857,122.196313,255,1920733818,87053940,255,0.148519,0.069187,0.079332,55,45,0,0,9,1,1,1,1,6,0,0,0,2,6,0
1924,Fuzzers,0.822226,tcp,-,FIN,10,6,1652,268,18.24316,254,252,14468.04199,2179.449463,2,1,91.250889,150.158797,4608.451871,239.868281,255,3379575961,448592820,255,0.219741,0.071431,0.14831,165,45,0,0,6,1,1,1,1,5,0,0,0,2,5,0
1926,Fuzzers,1e-05,udp,-,INT,2,0,828,0,100000.0025,254,0,331200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,414,0,0,0,37,2,15,15,1,37,0,0,0,15,37,0
1929,Fuzzers,1e-05,udp,-,INT,2,0,1300,0,100000.0025,254,0,520000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,650,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0
1937,Fuzzers,1e-05,udp,-,INT,2,0,1038,0,100000.0025,254,0,415200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,519,0,0,0,39,2,15,15,1,39,0,0,0,15,39,0
1941,Fuzzers,0.606878,tcp,-,FIN,10,6,2100,268,24.716665,254,252,24914.39844,2952.817627,2,1,63.522556,103.627398,3217.07342,154.075297,255,2471328678,2152048458,255,0.175538,0.088738,0.0868,210,45,0,0,6,1,1,1,1,7,0,0,0,1,6,0
1942,Fuzzers,1e-05,udp,-,INT,2,0,1382,0,100000.0025,254,0,552800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,691,0,0,0,39,2,15,15,1,39,0,0,0,15,39,0
1945,Fuzzers,0.670749,tcp,-,FIN,10,6,2676,268,22.36306,254,252,28732.05859,2671.640137,2,1,64.487333,117.913,3345.783134,167.152312,255,2722734279,563202288,255,0.171071,0.081175,0.089896,268,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0
1952,Fuzzers,0.504508,tcp,-,FIN,12,6,3678,268,33.696194,254,252,53469.91406,3551.975342,3,1,43.693637,79.263203,2541.443028,117.629977,255,732098105,2637586591,255,0.194467,0.108182,0.086285,307,45,0,0,6,1,2,2,1,6,0,0,0,2,7,0
1991,Fuzzers,0.330227,tcp,-,FIN,10,6,1908,268,45.423301,254,252,41619.85547,5426.570312,2,1,34.983,50.560398,1896.56678,77.764469,255,395454007,740414335,255,0.123239,0.077424,0.045815,191,45,0,0,10,1,2,2,1,10,0,0,0,2,10,0
2050,DoS,1.17671,tcp,http,FIN,10,10,772,1262,16.146714,62,252,4725.038574,7723.228027,2,2,130.745556,121.183109,7363.558218,266.081906,255,1250883238,2851771022,255,0.148547,0.085421,0.063126,77,126,1,181,1,1,4,1,1,6,0,0,1,21,1,0
2073,Fuzzers,1.319668,tcp,-,FIN,36,12,34710,882,35.615017,254,252,204572.6563,4904.263672,15,2,37.674171,106.196273,3152.858087,144.448266,255,1415023176,676355856,255,0.202268,0.151505,0.050763,964,74,0,0,5,1,1,1,1,4,0,0,0,2,4,0
